Arabic Reviews,polarity
كارت فيجا قوى جدا ويحتاج لتركيبه بروسيسور لايقل عن IE5,1
أعجبتني و وصلتني بحاله جيدة و بظرف أسبوع تقريباً و أشكر البائع على هدية (القلادة) مع الطلبية,1
جيد والمقاس صحيح,0
جميل جدا وفعلا بيشد البطن وعملي جدا وسعره ممتاز,1
ممتازة حسب ما جاء فى الاعلان وذات جودة بالاضافة الى ان الاستلام كان فى الموعد المحدد للتسليم وانصح اصدقائي بالشراء,1
very nice,1
fine looking good,1
ساعة جميلة وسعرها جيد، مناسبة للبنات اكثر من النساء لان شكلها شبابي  وغير رسمي,1
المنتج جاء حسب المواصفات المذكورة الساعة جميلة جدا,1
ساعة جيدة شكلا وقيمة مقارنة بالسعر والجودة لكن يجب وضع تاكيد على الاماس اصلى ولا لا ويكون عليه ضمان للاطمئنان,1
متازه جدا وعليه,1
ممتازة سعر وموديل  وجوده ولا يوجد لها سلبيات - الوانها متعددة وافضله الفضي وكذلك العرض كان جيدا حيث كان الحصول علي واحدة فري عند شراء ثلاثة,1
انصح كل من اراد ان يهدي هديه انيقه وسعرها معقول وماركه معروفه ان يشتري هذه الساعه,1
ساعة جيدة وعملية ، ضد الماء ، شبابية ،سعرها مناسب جدا  مع جودتها  ويكفي أنها من صنع شركة كاسيو ، انصح بها اصدقائي,1
"Excellent watch ,Never i seen before i advice all my friends and all my followers to got this type of watches",1
علبه الساعة دائما تغلف بشريط لاصق لونه بني وهو يتلف العلبة عند الفتح.,1
مناسبه واتمنى انه يكون  هناك مقاومه للماء وتكوون الارقام تطلع كل دقيقة  وشكراا    اتمنى لكم التوفيق انتم موقع جميييييل,1
الصورة واضحة جدا,1
جيدة و جميلة,1
بصراحه ساعة رائعه,1
الساعة تستاهل الاقتناء ..,1
أنصحكم بإقتناء المنتج,1
I love it!!,1
ساعه جميله جدا ونوعيه وسعر رائع,1
اولا كنت خايفه انها مو أصلية لخفض سعرها لهذه الدرجة  وقد قمت بالتأكد منها فقد قمت بأخذها الى محل مايكل كورس في مجمع الافنيوز الذين أكدوا لي انها فعلا أصلية شكرًا دوت كوم كنت في البدايه متخوفا من التعامل معكم لكن الان سوف يكون تعاملي معكم كثيرا,0
سلعه ممتازة والسعر ممتاز,1
الساعة جميلة جدا و الوانها تحفة لكم لا تفيد السيدات نظرا لان مقاس الاستيك صغير جدا فهي مفيدة اكثر للبنات الصغيرات من سن 8 سنوات الي 14 سنة  لو جسمها رفيع لكن لا تنفع السيدات نهائي الا لو كنتي نحيفة جدا.,0
الساعة كويسة جدا وشكلها حلو جدااااااااا وعملية .. وخامتها ممتازة وكاسيو ماركة معروفة ومشهورة ....,1
بصراحه شكلها علي اليد جميل ورسميه  وكجول بنفس الوقت . باختصار  مبسوط باقتنائها. وتعتبر اول سلعه اشتريها عبر الانترنت.,1
ساعه رائعه منظرها جذاب بها موصفات جميله لايتغير لونها انصحكم بشراءها ...جميله جدا جدا انصحكم بها  ااااااااااااااا,1
و الساعة ممتازة الحقيقة و سعرها معقول جدا حتى بالنسبة لبرة,1
بصراحة ساعة فخمة جدا جدا ، وماركة محترمة,1
ساعه جميله وشيك جدا جدا واحلى من الصورة,1
منتج محنرم,1
ساعة رائعة حقا تستحق التجربة ولم تندم ابدا,1
CASIO GOLD COLOR WATCH FOR WOMEN by ABIR,0
جميلة وسعرها جيد وتناسب كهدية بسيطة ،،، تنصح بها ............,1
ساعة جميلة ورقيقة ، وضد المية ، ومناسبة للبس مع الذهب والاكسسوارات ، وسعرها مقبول جدا لانها من ماركة كاسيو الشهيرة,1
i got the watches. very beautiful and fast service. more power . thank u very much..,1
كانت في السابق سعرها ٣٩ ريال في موقع سوق كم,1
ساعة عملية وجميلة ، اشتريتها من حوالي سنة وما تزال كما هي,1
The watch is very practical and very good for its price. same as on the site.,1
"It's amazing , very nice, cheap comparably with watch like this, easy settings",1
راائعة,1
عمليه وشكلها جميل .,0
ساعه عمليه وجيده,1
ﺟﻤﻴﻞ ﻭﺟﻴﺪ جدا,1
شكلها جميل بس الى اى سنة ترجع,1
منتج جيد وقوي very good,0
ممتاز ورائحة جيدة جدا ونفاذة و جميلة,0
جيدة ولكن العجلا رغم ان الموتور قوىت ضعيفة وخزان الماء كبير ويكفى لمدة طويلة ولكن الهيكل الخارجى ضعيف,1
مشكوووووووووووووووووووور,1
سعرها معقول ولكن اختيار الالوان يجب ان يكون بعنايه لعدم التعرض لسوء المظهر عند اتساخها,0
الببغاء الناطق لعبه مسليه للاطفال..وتعتبر جديده بالنسبه لهم وغريبه فكيف ترد اللعبه عليهم. وما شاهدته من رسمه الفرحه على وجوه الاطفال اسعدتنى جدا...وشكرا لمن فكر فى انتاجها...,1
يمكن ان يحافظ على جميع المنتجات داخل المنزل و انه مصمم خصيصا للمنازل الذى بيها أطفال,0
تمام وتقريبا مطابقة للمكتوب بس المشكلة انها كبيرة جدا علي طفل مولود برجاء توضيح ذلك للناس ﻻن الصورة ماتعرفش تحكم علي شكلها,0
جيده الى حد ما,0
شكلها لذيذ,1
سعره جميل,1
- ماده جيدة جدا، الوان جميله، حامل اللابتوب الداخلي ممتاز,1
مجهود يقدر من الكاتب وموضوع رائع,1
الخامة جيدة جدا ومتينة ومريحة فى الحمل على الكتف وخفيفة انصح باقتنائها للجميع,1
افضل وصلة للايفون سريعة ومحترمة,1
"connect USB flash,keyboard and mouse to my tab and only fat 32 flash memory not NTFS and just for samsung printer not all printers",1
متوافقه جدا جدا,1
انا جربت الكبل وتمام شغال كويس,1
وصلة OTG رائعة تصلح اتشغيل كيبورد او فلاشة او ماوس,1
خامات جيدة وحجم مناسب ولون شبابى شيك  والتوصيل سريع فى 48 ساعة من الطلب,1
ؤصلة نادرة مطلؤبة من زمان,1
تعمل بكفاءة مع هاتف HTC One,1
اجمل ما فيها احتوائها على مقالات مختلفه لاكثر من كاتب وباحث ومن اكثر من دوله,1
كتاب رائع يهم كل باحث في التاريخ المصري,1
قلم اي باد وصلني وبعد التجربة وجتوه ممتاز,1
كتاب قيم يحتوي على معلومات مفصله ووافيه عن الموضوع,1
معلومات قيمة شكرا,1
"امكانيه وضع العديد من المتعلقات بجانب اللاب توب سيكون سهل و بدون مشاكل بسبب حسن توزيع الجيوب داخل و خارج الشنطة , و لكن ربما تكون البطانة الداخلية لا توفر حماية كافيه للاب, و لكن ليس لدرجة يتعذر معها استخدام الشنطة لـ اللابتوب , ستحتاج فقط ان تكون حريصا بعض الشئ لتلافى تعرضه لصدمات قد تؤذيه",1
سعرة                              ممتاز                     ورائحة                          تدوم لفترة                               وسعره مناسب واقل من برة,1
- إيجابيات و سلبيات مساج الدولفين,1
النهوع جيد جدا ولكن مقاس الرموش كبيره جدا ويجب من صاحب المنتج اتنويه بان الرموش كبيره او صغيره او المقاسات المتاحه,1
تصميم مبتكر يمكن المستخدم من إفراغ محتويات أنبوبة المعجون كاملة.,1
منتج متميز ورائع .....,1
ممتاااااااااااازة,1
it is as described in the advertisement and it reached me very fast i really did not expect it. I really enjoyed this item,1
تتكون من ثلاث ادوات جاروف فحم وماسك فحم وشوكة لتكسير الفحم الكبير وهي قصيرة نسبيا ولكن اعتقد انها ستؤدي الغرض,1
سميك جدا ورائع وخامه اكثر من رائعه يستاهل اعلى تقييم،،، انصح به غي انه ياتي يد واحده عشان تعملوا حسابكم,1
المنتج جيد ثلاث خصائص للتشغيل و حجاره رخيصه و لكن تكلفة الشحن غالى 30 جنيه,1
البائع شخص صادق في الوصف ومبدع في التغليف والتوصيل سريع جداً والاسعار اكثر من ممتازة وانصح بالتعامل معه بشدة والعملة جديدة,1
سلعه رائعه وابداع في التغليف بكل صدق انت في قمت الصدق والنزاهه في اعطاء المعلومات سلعتك اكثر من ممتاز وسيكون لنا تعامل كثير جداً فانا من عشاق العملات انصح بقوة في التعامل معه واشكر بشده سوق كوم الذي اعطاني الفرصة في التعرف عليك,1
سلعه رائعه وقيمة والبائع: modi2002eg صادق في الوصف وسلعتك اكثر من ممتاز وسيكون لنا تعامل كثير جداً فانا من عشاق العملات انصح بقوة في التعامل معه واشكر بشده سوق كوم الذي اعطاني الفرصة في التعرف عليك رغم بعد المسافة بيننا,1
مريحة جدا وحجمها مناسب للجسم وتستوعب الجسم كاملا,1
سلعةةجيدة,1
مريحه في الجلوس جدا جدا جدا,1
ممتازه وخامات جيده وملحق الشنطه مهم,1
ممتازة و تعمل بكفاءة و تغني عن الذهاب للتوكيل و تم تجربتها على اكثر من سيارة و تعمل بكفاءة عالية,1
الجهاز جميل وفعال جدا .ولكن المشكله ان برنامج تشغيله على الموبيل باللغه الصينى. ولكن برنامج تشغيله على اللاب توب جميل جدا وسهل جدا.,1
Great product exactly as described,1
شكرا جزيلا على المنتج الجميل ده,1
1-عمليه,1
تم استلام المنتج طبقا للمواصفات المعروضه,1
منتج اصلي,0
كويس بس ضعيف والمسامير الداخلية تتفكك بسرعة,1
الصراحه تحفه جدا ومكنتش متوقع ان فيها الميزات دي وشكلها شيك جدا وحجمها وسط حلو انا لسه مركبها من شويه هي بس عيبها او ميعتبرش عيب ان القعده اللي ف النص المربعه بلاستيك اللي بيتربط فيها المسامير والقعدتين الحديد التانيين ... لو كانت اتعملت حديد كانت تبقي تمان بس فعلا مكنتش متوقع المميزات دي بصراحه,1
انا جربت انواع كتير . . لكن اخيرا جربت STP ... تحول هائل في اداء العربيه,1
satisfied,1
خامه كويسه مقابل السعر,1
خفيفة وصغيرة الحجم عن الطى وسهلة الحمل  ومن الممكن استخدامها كحامل ثلاثى وكحامل أحادى ومناسبة لكاميرتى .,1
"جيدة جدا ولكن احتاج اكبر حجم (جامبو) ولا يمكني التواصل مع البائع و ارجو الرد ,حاو لت الاتصال بكم ولكن لم يمكني ذلك فارجو ان يكون هناك وسيلة للتواصل مع البائع  سواء بارسال ميل او حتي رقم موبيل",1
الصراحة الكاميرة ممتازة وسعرة جامد جدا بالنسبة لموصفات,1
ابداع,1
الوحه اكثر من رائعه,1
الفستان جميل جدا ﻻ ينقصه اﻻ ان يكون طويل للركبه .. راقي جدا,1
جهاز قياس حرارة الجسم وخصوصا الأطفال والذين في بعض الأحيان لا تستطيع أخذ حرارتهم بسبب البكاء,1
جيد وسهل الاستخدام  ومعرفه اقل واعلى درجه من الحراره والرطوبه,1
ترمومتر دقيق و سهل الاستخدام وعملي مع الاطفال وسعره ١٥ جنيه يعني سعر مناسب وبه صوت صفارة بعد انتهاء القياس و بيحتفظ بقراءة اخر مرة,1
حلوة قوي وسعرها ممتاز,1
المنتج جميل ومريح للأطفال ولكن سوء التخزين يدمر السلعه لذا يجب الحرص فى التعامل مع المنتج من قبل التاجر ولكن المنتج ممتاز ولا مانع من اضافة بعض التطوير اليه .,1
المنتج يعمل جيدا الى الأن والمواصفات مطابقة ولكن تجربة المنتج بالكامل تأخذ بعض الوقت,1
احسن ماركه في الحفاظات للاطفال,1
جيده جدا جدا,1
الكاميرا جيدة و إمكانياتها مناسبة جداً لسعرها,1
سهلة الاستعمال وعاية الجودة,1
جيده جدااااااااااااااااااااااا,1
جيد و لكنى كنت ارغب بشراء عدد قليل منة و ليس العبوة كلها,1
نتائج من اول استخدام انصح به,1
منتج اكثر من ممتاز,1
الترابيزة حلوة وعملية جدا للمزاكرة على السرير و الاب على السرير جدا جدا,1
مناسبة لجميع اماكن الشقة خامات معدن خفيف-لكن يد الارتفاع ضعيف,1
جيده ومناسبه للسعر,1
اذا كان لديك هارد لاب توب  صغير وأردت شراء واحد جديد ومساحته كبيرة فان الحل يكمن هنا حيث يمكنك وضع هارد الاب توب القديم وضعه فيه ليعمل كهارد خارجي وبذلك أصبح لديك هارد جديد والهارد القديم تم استخدامه كهارد خارجي.,1
- إيجابيات و سلبيات 8Port VGA 130MHz Video Splitter Amplifier Box SX-1308:,0
ماوس باد مريح وفعلا التوريد افصل من المعروض بائع محترم وامين ويهتم كثيرا بجودة المنتج والسلعة وصلت في الوقت المناسب,1
سعرها مناسب جدا,1
انصح بها، عملية جدا ومريحة، لكن ضعيفة الي حد ما,1
قوه شفط وطرد ممتازه,1
مريحة من مادة جيدة و تشطيب لذيذ سهلة الاستخدام  بها مستويات كثيرة الى جانب مروحة تبريد لا تسبب الازعاج,1
ماوس ممتاز و توصيل سريع,1
رائع انصج صديق لهدا المنتج,1
مناسب لحجم اليد و مناسب للالعاب,1
سلعة جيدة جدااا ولامانع من نصج الاخرين باستخدامها بالإضافة الى جودتها يعتبر سعرها جيد,1
السلعة جميلة جدا ومظهرها انيق وتعمل بشكل جيد,1
سلعة ذات جودة رائعة و سعر ممتاز وخدمة توصيل سريعة جدا بعد يوم واحد فقط من الطلب. بجد شكرا سوق دوت كوم.,1
مكتوب عليها ان البطاريه ((حجاره ريموت)) بتشتغل ل5شهور بس لسه تحت التجربه بصراحه ....فى المجمل كويسه,1
الماوس رائع وأفضل بكتير من الماوسات الصيني اللي في السوق,1
عملى جدا وممتاز وسعره مناسب جدا,1
- حجرة وضع البطارية من أعلي الماوس.,1
دقة ممتازة .... استهلاك جيد للبطارية انصح باستخدام بطارية شحن... سعر ممتاز بالنسبة للجودة ..,1
تجربة سيئة وخدعة فقط عطل بعد شهر من الإستخدام ولا أنصح بشراء المنتج فهو لا يحتوى على أي مصداقية وأنصح موقع سوق بإيقاف التعامل مع التاجر,1
سعر جيد لسلعة قيمة,1
ممتاز صوره جميله بس الضمان تابع مين,1
حلو  بس عايز .. رفع امكانيات خاصة كارت الشاشه  .وتقييم السعر على حسب الامكانيات الجديدة,0
سعر الجهاز المعروض غالي للغاية وهو في حالة الاستعمال,0
جهاز جميل جدا وموصفاته عاليه وبسعر بسيط بجد جهاز حلو جدا وانصح بشراؤه عن تجربة,1
خامات الكتاب جيد جدا,1
النضارة جميلة جداً وشيك جداً وخدمة رائعة,1
I LIKE it. It is useful & it was a present & they thanked me a lot.,1
جيدة جداااااا عن تجربة,1
- إيجابيات و سلبيات philips-pt860 shaver dual precision flexing shaving ماكينة للحلاقة,1
- إيجابيات و سلبيات ماكينه كيمي لازالة الشعر,1
- إيجابيات و سلبيات Braun ES3 Satin Hair Color Straightener,1
جميله وعمليه وسريعه ولكن سعرها عالي نسبيا بالمقارنه بالماكينات الشبيهه بها,1
روعه روعه,1
للعنايه بالوجه انصح بها,1
- إيجابيات و سلبيات موسر ماكنة حلاقة شعر,1
تعتبر جيده ولكن تحتاج ألي شاشات كبيره لوضوح الصوره,1
excellent,1
تحتوي على مجموعة لتنظيف الماكينة,1
السعر مناسب جدا بالنسبه لمواصفات السلعه الاكثر من رائعه,1
المكينة عملية ولكن قاعدة  التثبيت حبذا لو كانت مدعومة اكثر,1
بصراحة الخدمة كويسة جدا  والجودة جميلة جدا شكرا ليكم اوووى  انا حتعامل معاكم علطول,1
"- إيجابيات و سلبيات ماكينة حلاقة شعر الاصلية , صناعة المانية",1
وصلت السلعة بحالة جيدة ولم الاحظ اي مشاكل . العيب الوحيد ان كتيب الارشادات لا يوضح الطريقة المثلي لاستعمالها بشكل كافي,1
منتج قيم و هايل جدا,1
ممتازه والسعر مناسب جدا,1
"Perfect product, great value",1
تعمل بصورة جيدة جدا مع الاستخدام المتكرر اليومى حتى الان,1
المروحة لسة مستلمها و مشغلها هى مروحة شكلها جميل و هواها قوى و ثابتة مع التشغيل و الريموت بيشغل كل حاجة فيها نتمنى ان يكون عمر الموتور طويل  ......عامة مروحة ممتازة امكانيات و سعر,1
اضاءة المروحة ساطعة و جيدة جدا ، حجمها صغير و مناسبة للوضع في أي مكان ، هواء المروحة قوي و لكن مناسب لشخص واحد فقط يجلس بجوارها ، غير مناسبة في حالة التجمع حولها و لكن قطعتين أو ثلاثة يوفوا بالغرض,1
المنتج بصراحة حاجة جميلة جدا,1
اسطوانة مفيدة جدا للأطفال وبستخدمها بشكل شخصي في الحضانة بتاعتي مفيدة جدا وممتازة,1
الكتب مليئة بالمعلومات والاشياء القيمة  والاسطوانات يوجد بها فقط القشور فقط وبعضها لا يعمل صح كمان,0
استغرقت فى الوصول 6 ايام بس هى حلوه جدا  و معها ملحقات (عطاء للتدليك ،شنطه،فرشاه )  بصراحه المنتج رائع,1
سلعة جميلة جدا و افضل من السلع الغير اصلية بسعر متقارب جدا و الماكينة صناعة هولاندى,1
منتج رائع وتاجر جيد,1
السعر المناسب و الأداء الجيد و المتانة,1
سهلة جداً,1
سعر ممتاز و سرعة في التوصيل,1
تم تجربه اول اسطوانه وهي بحالة جيده ولم يتم تجربة الباقي بعد اما بالنسبة للسعر وجد نفس الأسطوانة بسعر اقل 15 جنيهاً اي بنصف الثمن redata,0
القلم جيد ، واضح الصوت، واسع الإمكانيات,1
ممتازه وسعرها مناسب جداا,1
المنتج ممتاز و فى مميزات كتير من تواجد 3 أدراج صغيرة أعلى الصندوق لتخزين و حفظ المسامير و الأشياء الدقيقة,1
نفس المواصفات جوده عاليه,1
سلعة جيدة ولكنها مرتفعة السعر,0
جيد للأشياء البسيطة,0
اجمل ما صنع للشعر لذالك انصح جميع الرجال الذين يعانون من الصلع الوراثي والغير وراثي بة  فهو ثورة في عالم الجمال للشعر واروع ما جربت لذالك انصح به جميع الرجال,1
منتج ممتاز وسوف تلاحظون نتائجة والعبوة مبرشمه,1
سلعة جيدة و تغنى عن مجموعة من المفكات الكثيرة و يوفر الوقت و الجهد,1
ا  انا بستعمله  من زمان قوى وبرتاح معاه  وخصوصا قبل السيشوار والمكواه البيبى ليس  فى البيت  ...بحس ان شعرى بيفرد احسن  وكمان لو الشعر جاف او هايش بيناعمه ومش هايش  نهائى  ..استعملته على شعرى وهو مبلول  او جاف  بس وهو مبلول افضل  ..وميزه فيه كمان  انه مش بيعمل  ريحه وحشه  مع السيشوار او ابخره كتير تطلع منه ...بالعكس  بيحمى الشعرر نوعا ما من الحراره وبيساعد فى فرده اسرع,1
ممتااااااااااااااااااااااااااااز وشكرا لمصداقيه البائع,1
الكريم جيد لكن انا قرأت على العلبة أنه تقليد جيد مش مش الأصلى ومعنى ذلك انه ليسة التصنيع الأصلى ، على الرغم أنه مكتوب فى الإعلان عن الكريم أنه أمريكى الصنع,1
شنطة مميزة وخامة ممتازة وزوقها جميل,1
حقيبة جميلة وجلدها رهيب,1
نفس المواصفات ..,1
ممتاز جدا وسريع في نقل البيانات كما أنه حجمه صغير أد كف الأيد أنصح به للجميع,1
المنتج جميل وخدمة التوصيل جميلة الاحترام والالتزام في التعامل,0
ممتااااااااااااااااااااز,1
- إيجابيات و سلبيات مصفف الشعر HP8605/00 من فيليبس,1
صوتها عالى جدا + الخامه غير جيده  وشكرا,1
المنتج انصح البنات كلها بيه,1
"Reliable, Good quality, fine finished product",1
المنتج كويس بس سلك ال usb بيعلق شوية ومفهوش اهتزاز بس مسكت الدراع حلوة زى الاكس بوكس تمام و ازرارة كويسة وبيشتغل مع كل الألعاب,1
وصلتني اللعبة بذات المواصفات المعلن عنها واللعبة في حد ذاتها رائعة وشيقة... أوصي بها لكل محبي شخصية باتمان,1
I did not think the game will be like that,1
منتج رائع وقوي وبينزل فعلا الوزن بسرعه,1
المنتج كويس جدا,1
ممتاز الحمد لله,1
"ممتاز بيسد الشهيه جدااا ومن اول يومين الفرق واضح في طريقه الاكل والوزن نزل من اول شهر , رائع جدااا شكرا سوق",1
مره خقه,1
الجهاز يفي بالغرض مع بعض الاعتناء عدم تشغله لوقت طويلة,0
عمليه وسهلة الاستخدام لكن تحتاج حرص في الاستعمال المدد الطويلة لان الموتور بيسخن ...مع ااشغل اامتقطع مفيش مشكلة نهائي,1
يمكن الاعتماد علي المنتج لسهولة التشغيل,1
جميلة بصراحة وسعرها مناسب للجميع وانصح بها للجميع والميزة الاهم سرعة توصيل الطلب وضمان السلعة لو فيها اي شي بترجع عن طريق خدمة عملاء الموقع,1
جميل ورائع بالبنسبة لسعره  وامكانياته و عملى جدا,1
الجهاز جيد للغاية ومتعدد الاستعمالات وسعره رائع وبه العديد من الوظائف الهامة وسرعته جيدة وقدرته التشغيلية عالية وشفراته حادة ..,1
بجد موقع محترم جدا وفيه مصداقيه مش زي ما البعض قال انه نصاب حاشاه ذلك وانصح الجميع بالتعامل مع هذا الموقع الرائع,1
Not bad for this price,1
اسهل طريقة لعمل الفيشار وسريعة جدا وظريفة للغاية ، يمكن عمل كمية تكفى لعشر افراد فى خلال عشرة دقائق فقط,1
جربتها واريد اخذها عن طريق سوق دت كوم,1
متعدد الاستخدام ... يعمل بالبطارية... سريع جدا... صغير الحجم نسبيا بالنسبة لحلاقة الذقن لكن يفي بالغرض,1
السلعة مطابقة تماماً للطلب والسعر مقبول جداً وجوده البضاعة جيده انا ما اقول الا الله يوفقكم ويكثر من امثالكم......,1
السلعة زي اللي في الصورة تمام لكن المشكلة حاسس انها مبتعملش تأثير خاصة مع والدي ووالدتي,0
شكلها جميل جدا وفترة التوصيل رائعة,1
بصراحة انا اشتريت البراد شكله ولونه شيك اوي وصفارته عاليه وخاماته كويسه,1
كاتل رائع من هوم,1
ممتازة ....  وذكية.السرعة الاولي لاتعصر ..وتنضيفها  معقد بعض الشي،،،،,1
الوات كويس فيها ويضاهى الكينوود الغالية وفيلبس اللى ب 2000 ج وفيها سرعتين وواحدة بالضغط ومن مميزاتها حجمها ايضا,1
منتج اصلى وممتاز,1
"ماشاء الله رائعه وسهلة للكى وسريعه فى الكى و                      ولها قاعدة مانعه للالتصاق بجد رائعه ,,          فرنسية الصنع                                     وفى سوق لاقيتها ارخص من برة السوق  ,, شكرا سوق",1
عرض ممتاز,1
حقيقي المكواه ممتازه جدا وعمليه وسهلة الاستعمال وسعرها كان روعه الي جانب انها عمليه جدا في اي مكان يمكن استعمالها وقد جربتها علي الملابس والستائر وكانت النتيجه رائعه جدا,1
Good and easy to apply,1
انصح اكيد بشرائها,1
غير عملي للمساحات الكبيره,0
انصح باستخدامها,1
يمكن الاستعاضة عن الجرس العادي فهذا أفضل منه بكثير,1
المنتج ممتاذ جدا ومرسل معة جميع الوصلات الخاصة بتجهيذ توصيل المياة  ونشكركم علي الاهتمام بشكو التي تقدمت بها وحسن اختيار التاجر,1
سلعة جيدة وعملية لكنها مرتفعة الثمن بالنسبة لحجمها,1
- إيجابيات و سلبيات حامل فرشة اسنان الاطفال,1
عملي وسريع وسهل الاستخدام وشكلها رائع وخامتها قويه ،، ممتعه وانصح بها،،، وتصفي العصير لوجود مصفاه بها,1
اريد شراؤه,1
عن تجربه هذا الجهاز له درجه دقيقه في قياس درجه الحراره والرطوبه والاهم هو تسجيل الادني والاقصي درجه حراره ورطوبه تم الوصول اليها اثناء عدم وجود الشخص بالمكان,1
حلو اوي ممتاز ممتاز,1
هذا السلعة ممتازة جدا و نتمنى تكون السلعة متوفرة لأننا محتاجنا منه ويكون متوفر في الموقع0 ياريت اللمبات تكون واضحة بيضاء وشكرا,1
بساطه السعر ومتتتازه في الاستخدام ومريحه  وسهله وانصح الجميع بجد استخدامها  وبجد ريحتتني كثير ف الملابس,1
- إيجابيات و سلبيات الممسحة 4 × 1 magic mop:,1
الثلاجة غير ما فى الصورة تمامن  مكتوب عليه نوكيا ايجيبت. واللون بالفعل كما فى الصورة ويوجد داخل الثلاجة رف واحد فقط ليس كما فى الصورة  ولا يوجد بداخلها اى. شئ  بس هى فعلان شكلها حلو اوفى وبتعمل بولاعت السيارة  ومدخل خاص لفيشة الكهرباء المنزل ، و صوت المروحة الخاصة للتبريد عالى جدا,1
اشكر سوق توت كوم علي الامانه والمصداقيه والشفافيه في التعامل لقد تم تسليمي الجهاز في الميعاد المحدد بالجوده والموصفات المعروضه والسعر المحدد وهذه اول مره لي في التعامل مع سوق توت كوم واشكرهم علي هذا الجهد,1
كشاف ممتاز - مساحة انارة كبيرة,1
حجم صغير - إضاءة قوية - يستخدم داخل وخارج المنزل - خاماته جيدة - سعره مناسب.,1
ممتاز ويعمل لفترات طويلة بشحنه واحده بالاضافة إلى ميزة شحن الهواتف منه,1
تم شحن مساحة التصاق دوارة ووصلها بوقت قياسي والسلعه ممتازة جدا وأنصح فيها خفيفه وسهله وعملية جدا  جدا .,1
سهله وخفيفه تدفيتها جميله بس لازم تكون الحجره مغلق وانت مش بعيد عنها,1
"امن اكتر من الدفايات الحرارية , سهل النقل لانة على عجل , حلو جدا لتدفئة الحمام علشان الاطفال وامان حتى لو جت علية مياه , فية ترموستات علشان يفصل لما يوصل لدرجة تدفئة معينة , المنتج انجليزى لاكن صناعة صينى , وعلية ستيكر برقم الضمان.",1
بالرغم من حجمها الصغير اﻻ انها بتدفي كويس جدا واستهﻻك الكهرباء معقول.......... وخاصيه حفظ الحراره فيها بتخلى الجو ميبردش بسرعه,1
جميله وخفيفه وسهله التركيب,1
متميز جداا,1
تابلوه رائع اعطى مظهر جميل للمنزل وسهل التركيب,1
الجزامة عمليه جدا، مش بتاخد مكان كبير و بتشيل عدد كبير من الأحذية وثمنها معقول ، كمان نوعها كويس وسهلة التركيب,1
شجرة لونها اخضر جميل جدا وغزيرة,1
السماعة كويسة جدا على السعر المعروض وصوت كويس جدا وميكروفون جيد,0
جيده و لكن عبيها  الموسيقى تقطع الصوت بشكل مستمر,0
سماعة جيدة و شكلها حلو جداً ، بس للأسف زرار تعلية الصوت بيخفض الصوت ( مش شغال ) بس مش مشكلة ليا بعلى و أوطي من الموبايل,0
سماعة رائعة و عملية جدا.. تم تجربتها على موبايلي الHTC و على موبايل صيني وكذلك على اللاب توب و الآداء أكثر من رائع,1
منتج ممتاز كالعادة من سوني,1
هي عموما ممتازه ويمكن احسن الانواع تنفع للمكالمات العاديه وعلي النت وللاغاني فهي شامله لكل شئ,1
سماعه اكثر من رائعه في جميع النواحي,1
ممتازه ومفيده لى خﻻل القياده والعمل ونقاء فى الصوت وﻻتوثر على اﻻذن وانصح الحميع بها وشكرا على اهتمامكم,1
ممتاز  بس سعرها فى السوق ارخص,1
"هذة السلعة اكثر من رائعة .. الصوت جيد و كل شئ يعمل بشكل جيد ... حتى انها وصلت قيل  المعاد المحدد   .... و شكرا""",1
السلعة جيدة ووصلت في وقت قصير,1
كريم اساس مميز ورائع فى الاستخدام .. البشرة معه تبدو طبيعية,1
جيده يمكن استغلال امكانياتها جيدا وتفيد من يقضي وقتا طويلا خارج مقر عمله او بيته مثل رجال الاعمال او الصحفيين او المندوبين,1
الف شكر لكم يشحن جهازي غراند 2  ثلاث مرات و نضف,1
بجد عجبتني جداً  مناسب لون بشرتي فعلاً منتج هايل شكرًا جزيلا لكم  بس لكن كل بشرة و لها اللون المناسب,1
السلعة جيدة جدا وتعتبر حل امثل بالنسبة للموبايلات الحديثة التي تستهلك البطارية بشكل سريع وبالنسبة للحجم فهو مناسب وكنت اتمني ان تكون اصغر من ذلك,1
سلعة جيدة مواصفات مطابقة من المنتج,1
مطابق للمواصفات الوان جميلة وسعر رخيص جدا واصلي ولا يوجد فيه عيوب,1
مطابقة للمواصفات المكتوبة لا يوجد فيها عيوب,1
منتج جميل وسعر ارخص للسوق,1
السعر ممتاز والجودة عالية سواء فى خامة الشاحن أو الكهرباء الخارجه منه للشحن 5 فولت أمبير عالى بعكس الشواحن المقلدة..,1
للأسف بالرغم من انها مشحونة بالكامل لكن مشحنتش الموبايل السامسونج جالاكسي ميجا غير 50 % بس ومرة واحدة وبعدها فصلت .. لكنها بتفيد جدا لما الكهرباء بتقطع,0
Works good for months,1
"good quality ,, efficient product",1
انصح بهذا المنتج لصديق,1
الpowerbank iwo جميل وكفاءه ونفس المواصفات بس الحجم ركز فيه شويه لو يفرق معاك,1
المنتج حلو جدا سواء الخامة أو الألوان أو ثبات اللون و يوجد تنوع في درجات الألوان بحيث يناسب اللبس أو المناسبة,1
سلعة ممتازة وانصح بها صديق,1
